247,3,5,1,4,1,3
247,3,6,1,4,2,3
247,3,4,1,4,0,3
247,3,5,1,3,1,3
247,3,6,1,3,2,3
248,3,5,1,4,2,3
248,3,6,1,4,1,3
248,3,4,1,3,0,3
248,3,4,1,4,0,3
248,3,6,1,3,1,3
248,3,5,1,3,2,3
249,3,4,1,3,0,3
249,3,5,1,4,2,3
249,3,6,1,4,0,3
249,3,4,1,4,1,3
250,3,5,1,3,2,3
250,3,4,1,3,1,3
250,3,6,1,3,0,3
250,3,5,1,4,0,3
250,3,6,1,4,2,3
250,3,4,1,4,1,3
251,3,4,1,3,1,3
251,3,6,1,3,2,3
251,3,5,1,3,0,3
251,3,5,1,4,1,3
251,3,6,1,4,0,3
251,3,4,1,4,2,3
252,3,5,1,3,1,3
252,3,6,1,3,0,3
252,3,4,1,3,2,3
252,3,5,1,4,1,3
252,3,6,1,4,2,3
252,3,4,1,4,0,3
252,3,6,1,3,2,3
252,3,5,1,3,1,3
253,3,5,1,4,1,3
253,3,4,1,3,0,3
253,3,6,1,4,2,3
253,3,4,1,4,0,3
254,3,6,1,3,2,3
254,3,5,1,3,1,3
254,3,4,1,3,0,3
254,3,5,1,4,0,3
254,3,6,1,4,1,3
254,3,4,1,4,2,3
254,3,6,1,2,1,3
254,3,4,1,2,2,3
254,3,6,1,4,2,3
254,3,5,1,5,0,3
254,3,3,0,4,0,0
254,3,3,0,2,0,0
254,3,4,1,4,0,3
254,3,4,1,2,0,3
254,3,6,1,5,2,3
254,3,3,0,4,2,0
254,3,3,0,2,2,0
254,3,4,1,4,2,3
254,3,4,1,5,2,3
254,3,3,0,4,2,0
254,3,3,0,5,2,0
254,2,2,0,4,2,0
254,2,2,0,2,2,0
356,2,2,0,4,1,0
356,2,2,0,2,1,0
356,7,7,0,4,1,0
356,7,7,0,2,1,0
356,7,7,0,4,1,0
356,7,7,0,2,1,0
356,7,7,0,4,0,0
356,7,7,0,2,0,0
356,7,7,0,4,2,0
356,7,7,0,2,2,0
356,7,7,0,4,0,0
